text,label
: لو العرب ماخانت الذيب صدام . تشوف امريكا ولا شيء يسوون والشيعي ابن الكلب تلقاه منظام  وايران تكتم غضب وابليس ملعون.!,anger
مصر اتعرت ياريس,sadness
لو كانت الاسكواش في الاوليمبياد كان الناس كلها هتهتم بيها وماكناش هناخد حاجه :D,none
اعيب واقول دا زمانه نسيني.,sadness
افتتاح الالعاب الاوليمبياد في ريو دي جانيرو البرازيل 2016 دخول الفريق المغربي,none
i gotta feeling da bul taewuhbeoryeo burn it up i gotta feeling niga ulbujitneun nal ah neoneun wiheomhae gal ttaekkaji gatsseo get away woooo becuz i m cuz i m dangerous b,anger
i feel hesitant about talking about this,fear
ايطاليا تخشي تدفق مسلحي     داعش     اليها عبر البحر.. واردوغان يهدد اوروبا بتوقيف العمل بـ    اعاده القبول    .. وبيونغ يانغ...,anger
اوليمبياد ريودي جانيرو يعتبر من اكثر الاوليمبياد التي ينتظرها العالم بسبب: فيروز زيكا والعصابات المسلحه والفساد الاداري وعدم تاهيل المرافق.,none
i was feeling extremely agitated after coming home from china,fear
اميييييين يارب 👐✌ 😔 الله يفرجها قريبا اخواتنا لا حول و لا قوه الا بالله علي هذا الظلم 😒😒😒,sympathy
q8: خايف يشفط علينا 😂,fear
:  فجاه حبيت✏️..,surprise
i set out on foot i feel comparatively strong light and free,joy
i feel a bit reluctant to turn to other people,fear
انا اقسم بالله مندهشه مش مصدقه اللي الناس وصلتله هو في ايه ليه كده استفدت ايه و عايش مبسوط عادي مش بيانيك ضميرك...,anger
i dont know why i feel so unsure aout things and especially people,fear
الاوليمبياد دي مصدر نكد و كابه للواحد,sadness
ايه يا جماعه ميصحش كده لاء بجد بجد ميصحش كده بصوت السيسي سنواصل الزحف بصوت الياس خيانه ههههههههههههههههه   يشعر بـالجنون,anger
i feel like thats a cop out having safe people,joy
i feel really cold and miserable but i try to motivate others who are finding the walk as trying as i am,anger
حماده طلعت اللي رفع العلم السعودي في الاوليمبياد جاب المركز ال 39 من 50 مشترك ! حماده فاشل ومعرص،لا تكن مثل حماده :D,anger
انا بعامل الاوليمبياد معامله مسلسلات رمضان جداً وقاعده بشوف هتفرج علي ايه وهفكس لايه وبجمع المواعيد😌,none
من يحبّك حقاً لن يجرؤ علي مرور الوقت بدونك ، سَ يحن ، سَ يشتاق ، سَ يتالم ، سَ يصّنع المستحيل ليحادثكَ !,sadness
واخوانا بتوع نرفض التطبيع ايه دخل التطبيع في مواجهه رياضيه مع لاعب اسرائيلي حصلت بالصدفه في بطوله عالميه زي الاوليمبياد ولا هو اي هري وخلاص؟,anger
يا رب شفاك لمن مسّه الضر و لمن ضمه التراب.,sympathy
i feel fucked,anger
i am feeling shaky all day too,fear
i suppose we had these moments of feeling vulnerable together and we laughed a lot and i felt very alive,fear
at one of my close friends saying she didnt like the way i am nice to people i dont know,anger
im particularly feeling pressured to act and behave in ways that are culturally accepted and expected of me,fear
ندعي لايمن فايز يا سلاح الشيش يا جماعه، اخوات اصحابنا لازم يطلعوا بدهب من الاوليمبياد :D,joy
Youness امين يارب العالمين كنت معدي وقتها وكانت بشعه ربنا يتولاهم برحمته,sympathy
طبعا الاخوه السعوديين فوق دماغي وربنا يعلم مدي حبي للسعوديه ولكن ان واحد يرفع علم بلد غير بلده في افتتاح الاوليمبياد ده اكيد محتاج تفسير!!,surprise
i don t know why i feel so bashful defending it,fear
i know what it feels like to face irate customers,anger
i think the energy in our jobs and in our writing should not always be spent on what we think will sell but rather on our pet projects we truly feel invigorated about,joy
في حد عنده لينك نتابع من خلاله الاوليمبياد ؟؟ يبقي متشكرين له جدااا,none
i love gives me a great feeling of contented accomplishment,joy
علقوني في طرف صوتك وانا! خايف انك تسكت بـ لحظـه واطيح .,fear
حتي لا ننسي ان كل مؤيدي السيسي هم اول من دعا الي سفك الدماء عندما تم فض رابعه فكانت كلمتهم المشهوره: احسن .. يستاهلوا .. ايه اللي وداهم هناك,anger
` خَطيئتي في  الحُـب ..! كِتابٌ واضِح ..! نَوايـا صافيه ..! التَغاضي عَن الكَثير ..! عِشق المُستحيل .. !  انتَجت  خذلاَن  المَصير ...!,love
im feeling rebellious for the sake of being rebellious,anger
الحب يسلبها كيدها يرجعها الي براءتها الاولي ويدفعها الي الذهاب بعيداً حيث لا تعرف وحيث تخاف فهي لا تقاومك احياناً بل تقاوم نفسها ان تحب,love
i didnt feel the cold up there because we had a fire every night,anger
بين زِحام العالمين، لمحّت صاحبي ، كتوم وفي نظرتُه بان الحنين،💔 ياراحّلين رجعوا صُوت ضحكته فقدتها بين العابِرين.🎶,sadness
جيمس رودريجز اخره يلعب كوره قدم نسائيه .عيل طري,anger
messria   40   جمال ريان اشرف منكم يا انقلابيين يا قتله يا مجرمين يا عبيد البياده دمرتوا مصر وقتلتوا الشعب الله يلعنكم,anger
im with you when your professor looks at you like a spitball when your friend is dying when you cry into your pillow at night when you feel the dangerous tickles of jealousy luring you down into its lair,anger
i have writer s block or feel too apprehensive about writing the next scene i copy and paste the part i m at into a new document so i can write freely without feeling that it s set in stone in my saved manuscript,fear
moca كل سنه وانت بخير واسرتك الكريمه,joy
قطر داخله الاوليمبياد ب25 لاعب اللي عايز يسرق قطر ينتهزها فرصه البلد كلها في البرازيل,none
im feeling a bit apprehensive but excited as well,fear
: انا خايفه.. و مش عارفه ابطل اخاف..!,fear
